CAND_ID|CAND_NAME|CAND_PTY_AFFILIATION|CAND_ELECTION_YEAR|CAND_ELECTION_STATE|CAND_ELECTION_TYPE|CAND_INCUMBENT_STATUS|CAND_PCC|CAND_LAT|CAND_LONG|CAND_ZIP|CAND_CITY|CAND_STATE
H0CA03078|BERA, AMERISH|DEM|2014|CA|H|I|C00461061|38.401637|-121.41391633333335|95758|ELK GROVE|CA
H0CA03110|FAVIS, STEVE DONALD|IND|2010|CA|H|C|C00483008|38.639353|-121.327117|95608|CARMICHAEL|CA
H0CA05073|SMITT, ERIK|REP|2012|CA|H|O|C00478651||||SACRAMENTO|
H0CA06121|ROBERTS, DANIEL |REP|2012|CA|H|O|C00502781|37.892476|-122.47541|94920|TIBURON|CA
H0CA08069|DENNIS, JOHN|REP|2014|CA|H|C|C00554337|37.77660142253521|-122.6107330704225|94123|SAN FRANCISCO|CA
H0CA09091|ALLEN, LARRY|PAF|2014|CA|H|C||37.755087999999986|-122.12827513793107|94610|OAKLAND|CA
H0CA10073|DESAULNIER, MARK|DEM|2014|CA|H|O|C00554709|37.8959565|-121.985046875|94524|CONCORD|CA
H0CA10115|VANGUNDY, GINO|UNK|2009|CA|H|O|C00461392|38.257712999999995|-122.0694635||FAIRFIELD|CA
H0CA10123|HARMER, DAVID|REP|2010|CA|H|C|C00461657|37.75735|-121.95213|94582|SAN RAMON|CA
H0CA10131|ATTWOOD, TIFFANY|DEM|2010|CA|H|C|C00461947|37.807869999999994|-121.94924499999999|94526|DANVILLE|CA
H0CA10149|GARAMENDI, JOHN|DEM|2014|CA|H|I|C00462697|33.828366|-118.18235|90807|LONG BEACH|
H0CA10164|CLOWARD, JEREMY|GRE|2009|CA|H|O|C00463224|37.951672|-122.07317|94523|PLEASANT HILL|CA
H0CA10172|PETERSON, DAVID|DEM|2014|CA|H|C|C00549030|37.87041725|-122.02789725000001|94598|WALNUT CREEK|CA
H0CA11303|GOEHRING, BRAD|REP|2010|CA|H|C|C00463059|38.200193|-121.23505|95220|ACAMPO|CA
H0CA11337|AMADOR, ANTONIO CANDIA|REP|2014|CA|H|C|C00553289|33.639994|-117.60351|92688|RANCHO STA MARGARI|CA
H0CA11352|EMKEN, ELIZABETH|REP|2014|CA|H|C|C00545509|38.401637|-121.41391633333335|95624|ELK GROVE|CA
H0CA11360|CHRISTENSEN, DAVID|NNE|2014|CA|H|C||37.780668666666664|-121.37499766666667|95376|TRACY|CA
H0CA12103|HARDING, JOSEPH MICHAEL|W|2010|CA|H|C|C00490425|37.562385|-122.251078|94494|FOSTER CITY|CA
H0CA13093|JELINCIC, JUSTIN|DEM|2014|CA|H|C|C00481564|37.704761999999995|-122.14641|94577|SAN LEANDRO|CA
H0CA13119|PAREJA, CHRISTOPHER JAMES|UNK|2012|CA|H|C|C00485961|37.674313999999995|-121.881965|94588|PLEASANTON|CA
H0CA15148|HONDA, MIKE|DEM|2014|CA|H|I|C00351379|37.24389375806454|-121.78056964516126|95112|SAN JOSE|CA
H0CA15171|SIMITIAN, S JOSEPH|DEM|2014|CA|H|C|C00458117|37.24389375806454|-121.78056964516126||SAN JOSE|CA
H0CA16104|SAHAGUN, DANIEL|REP|2010|CA|H|C|C00484139|37.24389375806454|-121.78056964516126|95131|SAN JOSE|CA
H0CA17169|CHANDLER, WILLIAM THARON|IND|2010|CA|H|C|C00481077|36.9761|-121.95316|95010|CAPITOLA|CA
H0CA17185|KABAT, RONALD PAUL|NNE|2014|CA|H|C|C00522367|36.53859|-121.91395833333333|93921|CARMEL|CA
H0CA18050|BERRYHILL, MICHAEL CLARE SR|REP|2012|CA|H|O|C00466508|37.584282|-120.95064|95307|CERES|CA
H0CA19082|HERNANDEZ, JOHN STEPHEN|DEM|2014|CA|H|C|C00559419|36.75393231666668|-119.67922220000001|93722|FRESNO|CA
H0CA19132|GOODWIN, LORAINE|DEM|2012|CA|H|C|C00502567|37.02230566666666|-120.03016500000001|93637|MADERA|CA
H0CA19173|DENHAM, JEFF|REP|2014|CA|H|I|C00473272|37.60396|-120.937052|95381|TURLOCK|
H0CA20080|MILLER, JOSHUA THOMAS COULSTON|REP|2010|CA|H|C|C00459727|36.201595|-119.81151799999999|93277|HANFORD|CA
H0CA20098|VIDAK, JAMES ANDREW|REP|2010|CA|H|C|C00469312|36.3082346|-119.1683074|93230|VISALIA|CA
H0CA20106|QUINTANAR, SERAFIN|REP|2010|CA|H|C|C00474437|36.75393231666668|-119.67922220000001|93727|FRESNO|CA
H0CA23043|KALEMKARIAN, TIMOTHY CHARLES|REP|2014|CA|H|C|C00520742|33.987485666666664|-118.763014|91359|WESTLAKE VILLAGE|CA
H0CA23100|DAVIDSON, JOHN|REP|2010|CA|H|C|C00473124|34.144008|-118.94827333333335|91360|THOUSAND OAKS|CA
H0CA23118|WATSON, THOMAS C|REP|2012|CA|H|C|C00478164|34.421895|-119.60084|93067|SUMMERLAND|CA
H0CA23159|HAGER, JOHN VICTOR|IND|2010|CA|H|C|C00486902|34.35092894117647|-119.79754082352942|93101|SANTA BARBARA|CA
H0CA26087|MILLER, DAVID LAWRENCE|REP|2012|CA|H|C|C00479956|||||
H0CA26111|BROWN, ROBERT|NNE|2010|CA|H|C|C00485318|34.129726|-117.85592|91740|GLENDORA|CA
H0CA27085|SCHIFF, ADAM|DEM|2014|CA|H|I|C00343871|34.052561|-118.26434|90017|LOS ANGELES|
H0CA27101|REED SR., MARK STEVEN SR.|REP|2014|CA|H|C|C00462317|33.786594|-118.298662|91404|SHADOW HILLS|CA
H0CA27119|DARIAN, BRUCE HARRY|FED|2010|CA|H|C|C00477307|33.866314|-118.39968|90254|HERMOSA BEACH|CA
H0CA28109|WORMAN, JENNY|REP|2012|CA|H|C|C00513663|34.090975|-118.3813|90069|W HOLLYWOOD|CA
H0CA28117|VALDEZ, RICHARD|DEM|2012|CA|H|C|C00481895|34.032121000000004|-118.399566|91344|GRANADA HILLS|CA
H0CA29107|CUSHING, WILLIAM  (BILL) P|LIB|2010|CA|H|C|C00480079|33.99960307142856|-118.27321657142855||GLENDALE|CA
H0CA30071|FLUTIE, ROBERT A MR|REP|2010|CA|H|C|C00469734|33.94396584158416|-118.29928288118809|90017|LOS ANGELES|CA
H0CA30105|WILKERSON, CHARLES EDWARD|REP|2010|CA|H|C|C00478578|33.921313|-118.40843|90245|EL SEGUNDO|CA
H0CA31087|SOLIS, HILDA|DEM|2008|CA|H||C00346296|33.930122250000004|-118.16264349999999|91731|EL MONTE|CA
H0CA31111|SMITH, STEPHEN CARLTON|REP|2010|CA|H|C|C00478859|33.94396584158416|-118.29928288118809|90041|LOS ANGELES|CA
H0CA32101|CHU, JUDY|DEM|2014|CA|H|I|C00458125|34.073759|-118.37376|90048|LOS ANGELES|
H0CA32127|CEDILLO, GILBERT|DEM|2009|CA|H|O|C00458331|33.93807199999999|-118.30750738461536|91502|BURBANK|CA
H0CA32317|SCARBOROUGH, LARRY DEAN|REP|2009|CA|H|O|C00461319|33.94396584158416|-118.29928288118809|90034|LOS ANGELES|CA
H0CA32325|SCHMERLING, EDWARD |REP|2010|CA|H|O|C00484337|33.98475225|-118.00844049999999|91792|WEST COVINA|CA
H0CA33091|DEGROOT, BENJAMIN|IND|2010|CA|H|O|C00474023|33.94396584158416|-118.29928288118809|90028|LOS ANGELES|CA
H0CA33109|EVANS, MERVIN LEON|DEM|2014|CA|H|C|C00474288|33.94396584158416|-118.29928288118809|90071|LOS ANGELES|CA
H0CA33117|BASS, KAREN|DEM|2014|CA|H|I|C00476523|34.052561|-118.26434|90017|LOS ANGELES|
H0CA33141|MONTOYA, LUIS|REP|2010|CA|H|O|C00480327|33.94396584158416|-118.29928288118809|90019|LOS ANGELES|CA
H0CA34099|SANCHEZ, DAVID|DEM|2014|CA|H|C||33.94396584158416|-118.29928288118809|90011|LOS ANGELES|CA
H0CA36136|FEIN, MATTIE|REP|2010|CA|H|C|C00470419|33.848364333333336|-118.38336566666665|90278|REDONDO BEACH|CA
H0CA36144|SHARP, ANDREW JAMES|REP|2010|CA|H|C|C00481317|33.79097913793104|-118.20857620689657|90815|LONG BEACH|CA
H0CA38066|SCHIPSKE, GERRIE|DEM|2008|CA|H|C|C00434977|33.94396584158416|-118.29928288118809|90071|LOS ANGELES|CA
H0CA38116|VAUGHN, ROBERT WILLIAM|REP|2010|CA|H|C|C00482505|33.9637|-118.150251|91016|MONROVIA|CA
H0CA38124|TURNER, TRACY LYNN|IND|2010|CA|H|C|C00481812|33.96983225|-118.373376|91403|SHERMAN OAKS|CA
H0CA42175|LIBERATORE, PHILIP LAURENCE|REP|2012|CA|H|C|C00474114|33.86484566666667|-118.10885633333332|90638|LA MIRADA|CA
H0CA44130|RIGGS, CHRISTOPHER SCOTT|REP|2010|CA|H|C|C00462937|33.8009454|-116.93921680000001|92882|CORONA|CA
H0CA45053|POUGNET, STEPHEN P|DEM|2012|CA|H|C|C00459842|33.93807199999999|-118.30750738461536|91502|BURBANK|CA
H0CA45061|THIBODEAU, CLAYTON |REP|2012|CA|H|C|C00515924|33.630896|-116.82062566666667|92562|MURRIETA|CA
H0CA46069|ARNOLD, KENNETH|DEM|2010|CA|H|C|C00475830|33.93807199999999|-118.30750738461536|91502|BURBANK|CA
H0CA48024|ISSA, DARRELL|REP|2014|CA|H|I|C00350520|33.136608|-117.10179866666665|92085|VISTA|CA
H0CA49055|DAVIS, SUSAN|DEM|2014|CA|H|I|C00344671|32.89411814814816|-116.99533772839506|92116|SAN DIEGO|CA
H0CA51036|POPADITCH, NICHOLAS ALLEN|REP|2012|CA|H|C|C00506857|32.78016975|-116.9451885|91910|CHULA VISTA|CA
H0CA52018|BENOIT, MICHAEL|LIB|2014|CA|H|C||32.931869|-116.91793799999999|92071|SANTEE|CA
H0CA52034|LINNELL, TERRI RUTH|REP|2012|CA|H|C|C00477000|33.035844|-116.8513|92065|RAMONA|CA
H0CA53024|ARRINGTON, RANDALL STEVEN PHD|REP|2010|CA|H|C|C00469916|33.398992|-84.57062|30269|PEACHTREE CITY|GA
H0CO01086|STANDLEY, KELLY D|REP|2010|CO|H|C|C00482331|39.71124715789474|-104.67132821052633|80011|AURORA|CO
H0CO01094|STYSKAL, CHRISTOPHER THOMAS|CST|2010|CO|H|C|C00483776|39.74108270666667|-104.83527397333336|80204|DENVER|CO
H0CO04114|LUCERO, THOMAS JOSEPH|REP|2010|CO|H|C|C00457879|40.335398|-104.91477|80534|JOHNSTOWN|CO
H0CO04122|GARDNER, CORY|REP|2014|CO|H|I|C00492454|39.541571|-104.92152|80124|LONE TREE|CO
H0CO06069|CANTER, DAVID|DEM|2010|CO|H|C|C00456996|39.51474|-104.744145|80139|HIGHLANDS RANCH|CO
H0CO07042|SHEELY, MICHEL L|REP|2010|CO|H|C|C00469593|39.760573|-104.431|80102|BENNETT|CO
H0CO07067|SIAS, LANGHORNE C|REP|2010|CO|H|C|C00471516|39.736492428571424|-105.14826857142857|80007|ARVADA|CO
H0CT02140|NOVAK, DARIA IRENE|REP|2012|CT|H|C|C00461012|41.298648|-72.60938|06443|MADISON|CT
H0CT03072|DELAURO, ROSA L|DEM|2014|CT|H|I|C00238865|41.317197|-72.92798|06511|NEW HAVEN|
H0CT03106|LABRIOLA, JERRY JR.|REP|2010|CT|H|C|C00467969|41.396376333333336|-72.89068466666667|06492|WALLINGFORD|CT
H0CT03122|CHENEY, JEFFREY M|REP|2010|CT|H|C|C00479790|41.276497|-72.87412|06513|EAST HAVEN|CT
H0CT04138|MERKLE, ROBERT|REP|2010|CT|H|C|C00465047|41.201446|-73.43758|06897|WILTON|CT
H0CT04146|DEBICELLA, DAN|REP|2014|CT|H|C|C00549527|41.17576340000001|-73.26106940000001|06824|FAIRFIELD|CT
H0CT04161|TORRES, ENRIQUE RAUL|REP|2010|CT|H|C|C00469692|41.2272745|-73.25202766666666|06605|BRIDGEPORT|CT
H0CT04179|HERRMANN, THOMAS A|REP|2010|CT|H|C|C00479006|41.201446|-73.43758|06897|WILTON|CT
H0CT05119|BERNIER, JUSTIN|REP|2012|CT|H|O|C00461053|41.671548|-72.86294|06062|PLAINVILLE|CT
H0CT05127|PISTONE, JOHN|REP|2014|CT|H|C|C00462663|41.465811|-73.39982|06804|BROOKFIELD|CT
H0CT05150|GREENBERG, MARK|REP|2014|CT|H|C|C00493395|41.754255|-73.21268|06759|LITCHFIELD|CT
H0DC00058|NORTON, ELEANOR HOLMES|DEM|2014|DC|H|I|C00244335|38.881762|-76.99447|20003|WASHINGTON|
H0DC00165|MALONE, JOAN F M|REP|2010|DC|H|C|C00484477|38.89531540217391|-77.01958254710144|20002|WASHINGTON|DC
H0DC00215|LEE, MICHAEL AGUSTUS (MATTHEW) |DEM|2014|DC|H|C|C00552224|38.89531540217391|-77.01958254710144|20032|WASHINGTON|DC
H0DE00068|MILLER, MICHEAL CARLTON SR|DEM|2008|DE|H|C|C00455006|38.746207|-75.16282|19958|LEWES|DE
H0DE00118|CAMPBELL, DOUGLAS ALLEN JR|CON|2010|DE|H|O|C00472902|39.386601|-75.66801|19734|TOWNSEND|DE
H0DE01017|CARNEY, JOHN|DEM|2014|DE|H|I|C00460899|39.756213|-75.53312|19802|WILMINGTON|
H0DE01025|IZZO, ROSE|REP|2014|DE|H|C|C00548040|39.64413388888888|-75.58563588888889|19810|WILMINGTON|DE
H0DE01033|URQUHART, GLEN|REP|2010|DE|H|O|C00476309|38.711512|-75.09677|19971|REHOBOTH BEACH|DE
H0FL00023|KRAUSE, JOHN E|REP|2014|FL|H|C|C00466060|30.54065413157895|-87.27113260526316|32504|PENSACOLA|FL
H0FL02086|LAWSON, ALFRED J JR|DEM|2012|FL|H|C|C00460261|30.46455347058824|-84.30047100000002|32301|TALLAHASSEE|FL
H0FL02110|SOUTHERLAND, WILLIAM STEVE II|REP|2014|FL|H|I|C00468959|30.239849|-85.64577|32444|LYNN HAVEN|FL
H0FL02136|NETHERWOOD, RAYMOND HEATH|LIB|2014|FL|H|C|C00545491|26.041686|-81.551207|34145|MARCO ISLAND|FL
H0FL03076|MARTIN-BACK, TERRY L|NPA|2010|FL|H|C|C00467704|29.666233722222223|-82.36053305555555|32606|GAINESVILLE|FL
H0FL03084|ANNARUMMA, JOHN|UNK|2010|FL|H|C|C00469387|29.7963115|-82.49111500000001|32616|ALACHUA|FL
H0FL03092|MACNAUGHTON, GEORGE SCOTT|LIB|2010|FL|H|C|C00469288|30.30522279245282|-81.65284611320754|32218|JACKSONVILLE|FL
H0FL03100|KOLB, EUNA LEANNE|REP|2012|FL|H|C|C00479030||||ORANGE PARK|
H0FL03118|BLACK, DEAN A|REP|2010|FL|H|C|C00481739|29.174417|-81.56319|32102|ASTOR|FL
H0FL03134|NWASIKE, C CHRISTIAN|REP|2010|FL|H|C|C00483735|30.30522279245282|-81.65284611320754|32208|JACKSONVILLE|FL
H0FL04033|PUESCHEL, DEBORAH KATZ|W|2014|FL|H|C|C00346767|30.30522279245282|-81.65284611320754|32256|JACKSONVILLE|FL
H0FL04066|CRENSHAW, ANDER|REP|2014|FL|H|I|C00352849|30.30522279245282|-81.65284611320754|32204|JACKSONVILLE|FL
H0FL04116|KONIZ, GARY L|NPA|2014|FL|H|C|C00566687|30.30522279245282|-81.65284611320754|32256|JACKSONVILLE|FL
H0FL05139|NUGENT, RICHARD B|REP|2014|FL|H|I|C00482281|28.531020444444444|-82.4385828888889|34604|BROOKSVILLE|FL
H0FL06061|YOST, MICHAEL F ''MIKE'' F.|REP|2012|FL|H|C|C00462515|30.30522279245282|-81.65284611320754|32110|JACKSONVILLE|FL
H0FL06079|SCHONBERG, STEVE|DEM|2012|FL|H|C|C00519439|29.1669895|-82.14351599999999|34480|OCALA|FL
H0FL07077|BEAVEN, HEATHER M|DEM|2012|FL|H|C|C00515106|29.503361|-81.25134|32137|PALM COAST|FL
H0FL08067|HERING, ROBERT (BOB) NELSON JR|REP|2008|FL|H|C|C00347047|28.520516629032265|-81.28818522580643|32804|ORLANDO|FL
H0FL08125|GUTIERREZ, ARMANDO JR|REP|2010|FL|H|C|C00468983|30.46455347058824|-84.30047100000002|32308|TALLAHASSEE|FL
H0FL08141|BROWN, PRINCE|REP|2010|FL|H|C|C00472936|28.520516629032265|-81.28818522580643|32860|ORLANDO|FL
H0FL08166|GERRITZEN, STEVEN J|UNK|2010|FL|H|C|C00475459|29.1669895|-82.14351599999999|34483|OCALA|FL
H0FL08174|ODONOGHUE, WILLIAM BRUCE|REP|2010|FL|H|C|C00475517|28.520516629032265|-81.28818522580643|32814|ORLANDO|FL
H0FL08190|BIELING, ROSS PARKER|REP|2010|FL|H|C|C00481184|28.5846075|-81.295909|32789|WINTER PARK|FL
H0FL08208|WEBSTER, DANIEL|REP|2014|FL|H|I|C00481911|28.520516629032265|-81.28818522580643|32805|ORLANDO|FL
H0FL08216|METCALFE, GEORGE L|IND|2010|FL|H|C|C00483180|28.520516629032265|-81.28818522580643|32801|ORLANDO|FL
H0FL09065|HINDAHL, PHIL|DEM|2010|FL|H|C|C00483511|28.007329|-82.45256549999999|33549|LUTZ|FL
H0FL11137|KELLER, SCOTT THOMAS|REP|2010|FL|H|C|C00458711|28.233671|-82.45463|34637|LAND O LAKES|FL
H0FL11152|BUNTYN, TONY|REP|2010|FL|H|C|C00468363|27.933675672131137|-82.45895295081968|33629|TAMPA|FL
H0FL11186|CURTIS, TIMOTHY LYNN|DEM|2010|FL|H|C|C00483099|27.933675672131137|-82.45895295081968|33612|TAMPA|FL
H0FL12101|ROSS, DENNIS ALAN|REP|2014|FL|H|I|C00459461|28.03153825|-81.87976208333333|33813|LAKELAND|FL
H0FL12127|SNIDER, THOMAS K|LIB|2010|FL|H|O|C00461566|27.891595|-82.3419605|33594|VALRICO|FL
H0FL12168|OSINSKI, JOHN V|IND|2010|FL|H|O|C00473728|27.891595|-82.3419605|33596|VALRICO|FL
H0FL14065|ROACH, JAMES LLOYD|DEM|2012|FL|H|O|C00471177|26.6260695|-81.96521337499999|33990|CAPE CORAL|FL
H0FL14073|ST CLAIRE, WILLIAM MAVERICK|UNK|2010|FL|H|C|C00482190|26.159792|-81.68347524999999|34102|NAPLES|FL
H0FL15054|ROBERTS, SHANNON|DEM|2012|FL|H|C|C00468488|28.390932|-80.60501|32920|CAPE CANAVERAL|FL
H0FL16052|HORN, JIM|DEM|2012|FL|H|C|C00478818|27.1368335|-80.383433|34990|PALM CITY|FL
H0FL17043|ROBERSON, YOLLY|DEM|2010|FL|H|O|C00464594|25.69783154166667|-80.34412848958333|33179|MIAMI|FL
H0FL17068|WILSON, FREDERICA S|DEM|2014|FL|H|I|C00460055|25.94267|-80.21276|33169|MIAMI GARDENS|FL
H0FL17076|BRUTUS, PHILLIP J|DEM|2010|FL|H|O|C00461343|25.929571|-80.17839|33162|N MIAMI BEACH|FL
H0FL17100|ADAM, LEROY|DEM|2010|FL|H|O|C00463455|25.69783154166667|-80.34412848958333|33138|MIAMI|FL
H0FL17118|MOISE, RUDOLPH|DEM|2012|FL|H|C|C00468652|25.892185|-80.21032|33168|NORTH MIAMI|FL
H0FL17134|POITIER, COREY B|REP|2010|FL|H|O|C00481770|25.893372|-80.18164|33161|NORTH MIAMI|FL
H0FL17142|BUSH, JAMES III|DEM|2010|FL|H|O|C00486456|25.69783154166667|-80.34412848958333|33142|MIAMI|FL
H0FL18025|ROS-LEHTINEN, ILEANA|REP|2014|FL|H|I|C00280537|25.69783154166667|-80.34412848958333|33152|MIAMI|FL
H0FL19049|RUIZ, JOSE M|DEM|2010|FL|H|C|C00459768|26.601937|-80.17921|33467|LAKE WORTH |FL
H0FL19080|DEUTCH, THEODORE ELIOT|DEM|2014|FL|H|I|C00469163|26.464207866666666|-80.23758366666667|33928|BOCA RATON|FL
H0FL20054|SCHOCK, CLAYTON JAMES|OTH|2010|FL|H|C|C00468645|26.112366|-80.37697|33326|SUNRISE|FL
H0FL20070|HARRINGTON, KAREN|REP|2014|FL|H|C|C00474478|26.151066333333333|-80.30868333333335|33028|PEMBROKE PINES|FL
H0FL20104|BLUMENTHAL, STANLEY|OTH|2012|FL|H|C|C00525014|26.150863|-80.27284|33322|SUNRISE|FL
H0FL24049|ADAMS, SANDY|REP|2012|FL|H|C|C00463877|28.520516629032265|-81.28818522580643|32802|ORLANDO|FL
H0FL24064|LONG, OMETRIAS DEON|REP|2010|FL|H|C|C00465773|28.5846075|-81.295909|32790|WINTER PARK|FL
H0FL24072|HEINZELMAN, JAMES P SR|REP|2010|FL|H|C|C00466128|28.724513|-81.3043775|32779|LONGWOOD|FL
H0FL24098|SINCLAIR, LARRY|UNK|2010|FL|H|C|C00470229|29.05149|-81.1090655|32129|PORT ORANGE|FL
H0FL24148|MILLER, CRAIG S|REP|2012|FL|H|C|C00512442|29.087930133333337|-81.10292839999998|32120|DAYTONA BEACH|FL
H0FL24155|DEDELOW, EDWARD W|REP|2010|FL|H|C|C00480343|28.71408|-81.252395|32708|WINTER SPRINGS|FL
H0FL24163|ROSS, BEN|REP|2010|FL|H|C|C00480970|28.324128|-80.68147866666668|32954|MERRITT ISLAND|FL
