CAND_ID|CAND_NAME|CAND_PTY_AFFILIATION|CAND_ELECTION_YEAR|CAND_ELECTION_STATE|CAND_ELECTION_TYPE|CAND_INCUMBENT_STATUS|CAND_PCC|CAND_LAT|CAND_LONG|CAND_ZIP|CAND_CITY|CAND_STATE
H0CA07079|HOFFMAN, CHRISTOPHER|REP|2000|CA|H|C|C00351080|38.017917|-121.90502|94565|BAY POINT|CA
H0CA07087|"MRAOVICH, NICHOLAS (""NICK"")"|REP|2000|CA|H|C|C00352245|37.8959565|-121.985046875|94521|CONCORD|CA
H0CA10057|KILIAN, DENNIS M|REP|2000|CA|H|C|C00350405|37.856683|-122.02488|94507|ALAMO|CA
H0CA10065|HUTCHISON, CLAUDE B JR|REP|2000|CA|H|C|C00351783|37.895695|-122.11785|94549|LAFAYETTE|CA
H0CA11022|LANTOS, THOMAS P|DEM|2002|CA|H|I|C00112250|37.4656448|-122.3221155|94402|SAN MATEO|CA
H0CA11246|HOFFMANN, JAMES VERNON JR|REF|2000|CA|H|C|C00348615|37.782332|-121.23578|95337|MONTECA|CA
H0CA11253|SANTOS, TOM Y|DEM|2000|CA|H|C|C00363366|38.401637|-121.41391633333335|95758|ELK GROVE|CA
H0CA13051|GRUNDMANN, DON J.|AIP|2002|CA|H|C||37.704761999999995|-122.14641|94577|SAN LEANDRO|CA
H0CA14042|DOOLITTLE, JOHN T REP|REP|2002|CA|H|I|C00242768|38.654803|-121.26529|95661|FAIR OAKS|CA
H0CA15031|CONDIT, GARY A|DEM|2002|CA|H|I|C00247544|37.584282|-120.95064|95307|CERES|CA
H0CA15114|PEACOCK, WILLIAM E|DEM|2000|CA|H|O|C00347278|37.374421|-122.213||PORTOLA VALLEY|CA
H0CA15130|CUNNEEN, JAMES F|REP|2000|CA|H|O|C00350272|37.24389375806454|-121.78056964516126|95120|SAN JOSE|CA
H0CA15148|HONDA, MICHAEL MAKOTO|DEM|2002|CA|H|I|C00351379|37.24389375806454|-121.78056964516126|95113|SAN JOSE|CA
H0CA16062|UMPHRESS, DENNIS MICHAEL|LIB|2002|CA|H|C||37.24389375806454|-121.78056964516126|95136|SAN JOSE|CA
H0CA17045|DOOLEY, CALVIN M|DEM|2002|CA|H|I|C00236711|36.75393231666668|-119.67922220000001|93709|FRESNO|CA
H0CA17078|ENGLER, CLINT|REP|2002|CA|H|C|C00372425|36.561719875|-121.45315925000001|93906|SALINAS|CA
H0CA18043|WILSON, STEVEN R|REP|2000|CA|H|C|C00354357|37.6421951|-120.97390659999999|95354|MODESTO|CA
H0CA19090|ROSENBERG, DANIEL J|DEM|2000|CA|H|C|C00350686|37.232047|-119.52006|93643|NORTH FORK|CA
H0CA20064|RODRIGUEZ, RICH|REP|2000|CA|H|C|C00353524|36.75393231666668|-119.67922220000001|93711|FRESNO|CA
H0CA21070|MARTINEZ, PEDRO RICO JR|DEM|2000|CA|H|C|C00353110|36.0441235|-119.0116075|93257|PORTERVILLE|CA
H0CA23043|KALEMKARIAN, TIMOTHY CHARLES|REP|2002|CA|H|C|C00383372|33.987485666666664|-118.763014|91359|WESTLAKE VILLAGE|CA
H0CA23050|CASE, MICHAEL W|DEM|2000|CA|H|C|C00348466|34.401466|-119.30082|93022|OAK VIEW|CA
H0CA23084|SAVITCH, CARY BRUCE|REF|2000|CA|H|C|C00358267|34.168066375|-119.172226|93003|VENTURA|CA
H0CA24082|DOYLE, JERRY|REP|2000|CA|H|C|C00351833|33.9600535|-118.481651|91302|CALABASAS|CA
H0CA26079|FARLEY, WILLIAM THOMAS JR|LIB|2000|CA|H|C|C00354266|34.0053415|-118.33714599999999|91352|SUN VALLEY|CA
H0CA27085|SCHIFF, ADAM|DEM|2002|CA|H|I|C00343871|33.93807199999999|-118.30750738461536|91504|BURBANK|CA
H0CA28083|WEISSBUCH, RANDALL|LIB|2002|CA|H|C||33.9585505|-118.16902599999999|91006|ARCADIA|CA
H0CA29073|SCILEPPI, JIM|REP|2002|CA|H|C|C00353771|33.786594|-118.298662|90078|HOLLYWOOD|CA
H0CA30055|GOSS, TONY D.|REP|2002|CA|H|C||34.090975|-118.3813|90069|WEST HOLLYWOOD|CA
H0CA31087|SOLIS, HILDA|DEM|2002|CA|H|I|C00346296|33.930122250000004|-118.16264349999999|91731|EL MONTE|CA
H0CA31095|MCGUIRE, MICHAEL (MICK)|LIB|2002|CA|H|O||33.94396584158416|-118.29928288118809|90032|LOS ANGELES|CA
H0CA32069|WILLIAMSON, KATHY|REP|2000|CA|H|C|C00353938|33.94396584158416|-118.29928288118809|90035|LOS ANGELES|CA
H0CA32077|WRIGHT, RODERICK D|DEM|2001|CA|H|O|C00364000|33.94396584158416|-118.29928288118809|90047|LOS ANGELES|CA
H0CA32093|HENTSCHEL, NOEL IRWIN|REP|2001|CA|H|O|C00365049|33.94396584158416|-118.29928288118809|90077|LOS ANGELES|CA
H0CA34081|CANALES, ROBERT ARTHUR|REP|2000|CA|H|C|C00354449|33.881555999999996|-118.1516309090909|90602|WHITTIER|CA
H0CA35096|MCGILL, CARL LEE|REP|2000|CA|H|C|C00345389|33.84827625|-118.317268625|90305|INGLEWOOD|CA
H0CA37118|VAN, VERNON|REP|2000|CA|H|C|C00361212|33.79097913793104|-118.20857620689657|90803|LONG BEACH|CA
H0CA38066|SCHIPSKE, GERRIE|DEM|2002|CA|H|C|C00348136|33.79097913793104|-118.20857620689657|90815|LONG BEACH|CA
H0CA38074|SIMPSON, ROBERT M|DEM|2000|CA|H|C|C00349530|33.94396584158416|-118.29928288118809|90071|LOS ANGELES|CA
H0CA38082|GRUWELL, ERIN|DEM|2001|CA|H|C|C00366971|33.79097913793104|-118.20857620689657|90853|LONG BEACH|CA
H0CA38090|GRAHAM, KEN|DEM|2002|CA|H|O||33.835600799999995|-118.1540964|90711|LAKEWOOD|CA
H0CA39064|KANEL, GILL G|DEM|2000|CA|H|C|C00356204|33.760847625|-117.847101|92831|FULLERTON|CA
H0CA39072|GANN, KEITH|LIB|2002|CA|H|C||33.65485133333333|-117.86437733333332|92626|COSTA MESA|CA
H0CA41110|FAVILA, RODOLFO GOMEZ|DEM|2000|CA|H|C|C00351163|34.3701802|-116.96610639999999|91762|ONTARIO|CA
H0CA42043|CAVUOTO, JAMES C|DEM|2000|CA|H|C|C00350546|33.811667799999995|-118.31364399999998|90503|TORRANCE|CA
H0CA42076|MORRELL, MICHAEL LAWRENCE|REP|2000|CA|H|C|C00342444|34.139753999999996|-117.58543499999999|91701|ALTA LOMA|CA
H0CA42084|CORRY, JOHN|REP|2000|CA|H|C|C00344523|34.357446|-117.02633033333335|91729|RANCHO CUCAMONGA|CA
H0CA42092|BROWN, MARTA MACIAS|DEM|1999|CA|H|C|C00347765|34.53086955|-116.53620565000001|92404|SAN BERNARDINO|CA
H0CA42100|BALLARD, JOHN SCOTT|LIB|2000|CA|H|C|C00347880|34.53086955|-116.53620565000001|92410|SAN BERNARDINO|CA
H0CA42118|ESHLEMAN, DAVID R|DEM|1999|CA|H|C|C00348094|34.275253500000005|-117.08959024999999|92337|FONTANA|CA
H0CA42142|SIMON, RICK|REF|2000|CA|H|C|C00348698|34.53086955|-116.53620565000001|92412|SAN BERNARDINO|CA
H0CA43066|COLLEN, MARTIN|REP|2002|CA|H|C|C00351122|33.84355464705882|-116.68860723529411|92507|Riverside|CA
H0CA43074|JAFRI, KHALID|REP|2002|CA|H|C|C00355404|33.84355464705882|-116.68860723529411|92506|RIVERSIDE|CA
H0CA44080|GORDON, JON|DEM|2000|CA|H|C|C00345165|33.788903749999996|-116.4134535|92263|PALM SPRINGS|CA
H0CA44106|ODEN, RONALD|DEM|2000|CA|H|C|C00352328|33.788903749999996|-116.4134535|92262|PALM SPRINGS|CA
H0CA44114|SMITH, GENE|REF|2000|CA|H|C|C00354340|33.647287|-115.65742900000001|92270|RANCHO MIRAGE|CA
H0CA45012|"CUNNINGHAM, RANDY ""DUKE"""|REP|2002|CA|H|I|C00242446|32.961812|-117.25967|92014|DEL MAR|CA
H0CA45038|CRISELL, TED|DEM|2000|CA|H|C|C00349175|33.677587499999994|-117.92697400000002|92647|HUNTINGTON BEACH|CA
H0CA46010|TUCHMAN, GLORIA MATTA|REP|2000|CA|H|C|C00346866|33.696992|-117.82648636363638|92705|SANTA ANA|CA
H0CA46028|GARBER, HOWARD D|REP|2000|CA|H|C|C00353086|33.725778625000004|-117.81807675|92807|ANAHEIM|CA
H0CA47034|GRAHAM, JOHN L|DEM|2002|CA|H|C|C00349597|33.675686642857144|-117.78497864285714|92612|IRVINE|CA
H0CA47059|NOLAN, DAVID F|LIB|2000|CA|H|C|C00355214|33.622345333333335|-117.692394|92691|MISSION VIEJO|CA
H0CA48016|KOUVELIS, PETER|DEM|2000|CA|H|O|C00347690|33.475302|-117.70327|92629|DANA POINT|CA
H0CA48024|ISSA, DARRELL E|REP|2002|CA|H|I|C00350520|33.639994|-117.60351|92688|RANCHO SANTA MARG|CA
H0CA48032|MORROW, BILL|REP|2000|CA|H|O|C00383885|33.100922142857144|-117.04654057142857|92057|OCEANSIDE|CA
H0CA48040|DORNAN, MARK DOUGLAS|REP|2000|CA|H|O|C00352146|33.555323|-117.564|92693|SAN JUAN CAPISTRAN|CA
H0CA48057|SNYDER, JOSEPH D|REP|2000|CA|H|O|C00352393|33.460727|-117.66467|92624|CAPISTRANO BEACH|CA
H0CA48065|UDALL, DON ALLEN|REP|2000|CA|H|O|C00352583|33.618939166666664|-117.87561050000001|92660|NEWPORT BEACH|CA
H0CA48107|MAHAN, KEVIN M|REP|2000|CA|H|O|C00354084|33.261748|-117.01027|92082|VALLEY CENTER|CA
H0CA48115|COBB, JOE MICHAEL|LIB|2002|CA|H|C||33.475302|-117.70327|92629|DANA POINT|CA
H0CA49022|BARKACS, CRAIG BRIAN|DEM|2000|CA|H|C|C00343897|32.89411814814816|-116.99533772839506|92122|SAN DIEGO|CA
H0CA49030|SANDERS, WADE ROWLAND|DEM|2004|CA|H|C|C00344101|32.89411814814816|-116.99533772839506|92104|SAN DIEGO|CA
H0CA49055|DAVIS, SUSAN A|DEM|2002|CA|H|I|C00344671|32.89411814814816|-116.99533772839506|92116|SAN DIEGO|CA
H0CA51010|BARRAZA, JORGE LUIS|DEM|2000|CA|H|C|C00352229|33.081394714285715|-116.98090542857143|92025|ESCONDIDO|CA
H0CA52018|BENOIT, MICHAEL|LIB|2002|CA|H|C||32.931869|-116.91793799999999|92071|SANTEE|CA
H0CO01045|THOMAS, JESSE L|REP|2000|CO|H|C|C00357269|39.74108270666667|-104.83527397333336|80230|DENVER|CO
H0CO02076|FORTHOFER, RONALD NORMAN|GRE|2000|CO|H|C|C00354217|40.143873|-105.16630175|80503|LONGMONT|CO
H0CO02084|COX, CAROLYN S|REP|2000|CO|H|C|C00355743|40.025578499999995|-105.26201850000001|80027|LOUISVILLE|CO
H0CO02092|KENNEDY, MICHAEL PAUL|REP|2000|CO|H|C|C00357046|40.062142875|-105.33811643749999|80303|BOULDER|CO
H0CO02118|BAKER, DAVID MICHAEL|LIB|2000|CO|H|C|C00358325|40.062142875|-105.33811643749999|80302|BOULDER|CO
H0CO02126|HUME, SANDY|REP|2002|CO|H|C|C00358341|40.062142875|-105.33811643749999|80305|BOULDER|CO
H0CO03058|GOOD, VICTOR|REF|2000|CO|H|C|C00379321|37.534825|-108.65188|81327|LEWIS|CO
H0CO03066|SAKSON, DREW|LIB|2000|CO|H|C|C00360479|39.335504|-107.1882|81623|CARBONDALE|CO
H0CO04098|WARD, DAN SEWELL|NLP|2000|CO|H|C|C00362467|40.559435888888885|-105.18973122222222|80525|FORT COLLINS|CO
H0CO05061|KRETZSCHMAR, KENDELL LEE|NNE|2000|CO|H|C|C00350488|38.839994|-104.67319639215685|80916|COLORADO SPRINGS|CO
H0CO06036|TOLTZ, KENNETH A|DEM|2000|CO|H|C|C00345595|39.684534285714285|-104.62691800000002|80111|ENGLEWOOD|CO
H0CO06044|HECKMAN, JOHN|UNK|2000|CO|H|C|C00355339||||LAKEWOOD|CO
H0CO06051|KATZ, ADAM D|LIB|2002|CO|H|C||39.71124715789474|-104.67132821052633|80013|AURORA|CO
H0CT01027|RAPOPORT, MILES S|DEM|1998|CT|H|C|C00330357|41.75275|-72.7546|06107|WEST HARTFORD|CT
H0CT01050|BACKLUND, ROBERT|REP|2000|CT|H|C|C00348250|41.660899|-72.56887|06073|S GLASTONBURY|CT
H0CT02017|GEJDENSON, SAM|DEM|2000|CT|H|C|C00111633|41.543559|-72.17684|06334|BOZRAH|CT
H0CT02124|SIMMONS, ROBERT R|REP|2002|CT|H|I|C00343921|41.351307|-71.91317|06378|STONINGTON|CT
H0CT03072|DELAURO, ROSA L|DEM|2002|CT|H|I|C00238865|41.348277384615386|-72.92185780769232|06511|NEW HAVEN|CT
H0CT03098|GOLD, JUNE|REP|2000|CT|H|C|C00360396|41.277763|-72.80542|06405|BRANFORD|CT
H0CT04096|DON, FRANK|IND|2000|CT|H|C|C00356048|41.177443000000004|-73.503958|06830|GREENWICH|CT
H0CT04104|SANCHEZ, STEPHANIE HUNTER|DEM|2002|CT|H|C|C00359372|41.18111821052631|-73.45532831578949|06905|STAMFORD|CT
H0CT05085|FRANKS, GARY A|REP|1996|CT|H|C|C00303313|41.4373680625|-72.967961875|06723|WATERBURY|CT
H0CT05101|ZDONCZYK, JOSEPH A|CNC|2002|CT|H|C||41.594785|-72.97889|06716|WOLCOTT|CT
H0CT06075|VALENTI, PAUL U|DEM|2000|CT|H|C|C00361428|41.608196|-73.12099|06795|WATERTOWN|CT
H0DC00058|NORTON, ELEANOR HOLMES|DEM|2002|DC|H|I|C00244335|38.89531540217391|-77.01958254710144|20003|WASHINGTON|DC
H0DE00068|MILLER, MICHEAL CARLTON SR|DEM|2002|DE|H|C|C00353391|38.746207|-75.16282|19958|LEWES|DE
H0DE00076|THOMAS, BRAD|LIB|2002|DE|H|C||39.59200554545455|-75.631936|19702|NEWARK|DE
H0FL00015|COUTU, MARK STEVEN|DEM|2000|FL|H|C|C00348037|30.489898999999998|-87.01003333333334|32561|GULF BREEZE|FL
H0FL01047|RAMRATTAN, BOYSIE|OTH|2000|FL|H|C|C00342196|26.21606|-80.21776|33068|MARGATE|FL
H0FL01054|CONDON, BOB|REP|2001|FL|H|O|C00358168|30.54065413157895|-87.27113260526316|32501|PENSACOLA|FL
H0FL02060|DODD, DOUGLAS J|REP|2000|FL|H|C|C00358093|30.46455347058824|-84.30047100000002|32303|TALLAHASSEE|FL
H0FL03035|CARROLL, JENNIFER SANDRA|REP|2002|FL|H|C|C00346056|30.30522279245282|-81.65284611320754|32216|JACKSONVILLE|FL
H0FL04033|PUESCHEL, DEBORAH KATZ|REP|2002|FL|H|C|C00346767|30.30522279245282|-81.65284611320754|32256|JACKSONVILLE|FL
H0FL04041|SANDERS, KEVIN SCHAUN|DEM|2000|FL|H|O|C00346817|30.30522279245282|-81.65284611320754|32217|JACKSONVILLE|FL
H0FL04058|O'NEILL, JAMES FRANCIS JUDE|DEM|2002|FL|H|C|C00349811|29.666233722222223|-82.36053305555555|32608|GAINESVILLE|FL
H0FL04066|CRENSHAW, ANDER|REP|2002|FL|H|I|C00352849|30.30522279245282|-81.65284611320754|32210|JACKSONVILLE|FL
H0FL04074|QUIGGLE, DAN|REP|2000|FL|H|O|C00353441|30.0638035|-81.4013665|32082|PONTE VEDRA BEACH|FL
H0FL04082|SULLIVAN, THOMAS HENRY|DEM|2000|FL|H|O|C00353458|30.30522279245282|-81.65284611320754|32256|JACKSONVILLE|FL
H0FL05071|ENWALL, PETER CHRISTIAN KENNETT|REP|2000|FL|H|C|C00349647|29.666233722222223|-82.36053305555555|32606|GAINESVILLE|FL
H0FL05089|KING, JAMES HENRY|REP|2000|FL|H|C|C00350587|29.178171|-83.02243|32625|CEDAR KEY|FL
H0FL06038|WHITLER, LARRY|REF|2000|FL|H|C|C00350140|29.147852|-82.065004|34420|BELLEVIEW|FL
H0FL07036|VAUGHEN, DANIEL RICHARD|DEM|2002|FL|H|C|C00353185|29.019609000000003|-81.30410366666666|32721|DELAND|FL
H0FL08034|PEREZ, HECTOR A TICO|REP|2000|FL|H|O|C00344457|28.520516629032265|-81.28818522580643|32819|ORLANDO|FL
H0FL08042|KELLER, RICHARD ANTHONY|REP|2002|FL|H|I|C00345090|28.520516629032265|-81.28818522580643|32812|ORLANDO|FL
H0FL08059|SUBLETTE, WILLIAM E|REP|2000|FL|H|O|C00346585|28.520516629032265|-81.28818522580643|32801|ORLANDO|FL
H0FL08067|HERING, ROBERT (BOB) NELSON JR|REP|2000|FL|H|O|C00347047|28.520516629032265|-81.28818522580643|32835|ORLANDO|FL
H0FL08075|CHAPIN, LINDA W|DEM|2000|FL|H|O|C00347518|28.520516629032265|-81.28818522580643|32809|ORLANDO|FL
H0FL08083|LAMOUR, ALEX|DEM|2000|FL|H|O|C00353649|28.520516629032265|-81.28818522580643|32809|ORLANDO|FL
H0FL09040|DUFFEY, JON SCOTT|REF|2000|FL|H|C|C00358408|28.143377|-82.59054|33556|ODESSA|FL
H0FL10022|HEINE, RANDY|NNE|2000|FL|H|C|C00357681|27.864512|-82.71571766666666|33780|PINELLAS PARK|FL
H0FL10030|GREEN, JOSETTE|NLP|2000|FL|H|C|C00357947|27.756505|-82.71764|33707|ST PETERSBURG|FL
H0FL11103|WESTLAKE, CHARLES C|LIB|2000|FL|H|C|C00357061|27.933675672131137|-82.45895295081968|33618|TAMPA|FL
H0FL11129|MURRAY, KEVIN DEVINNY|REP|2002|FL|H|C|C00363655|27.933675672131137|-82.45895295081968|33629|TAMPA|FL
H0FL12010|SHAW, E CLAY JR|REP|2002|FL|H|I|C00117119|26.22822757894737|-80.25094373684209|33062|POMPANO BEACH|FL
H0FL12051|PUTNAM, ADAM HUGHES|REP|2002|FL|H|I|C00364117|27.9252085|-81.8890265|33830|BARTOW|FL
H0FL12069|SEAR, R OWEN|REP|2000|FL|H|O|C00350082|28.015181249999998|-81.700056875|33884|WINTER HAVEN|FL
H0FL12077|KENNEDY, DONALD G|DEM|2000|FL|H|O|C00353839|28.021770800000002|-82.13412500000001|33567|PLANT CITY|FL
H0FL12085|STEDEM, MICHAEL DANIEL|DEM|2000|FL|H|O|C00355859|28.03153825|-81.87976208333333|33803|LAKELAND|FL
H0FL13067|DUNN, DANIEL E|DEM|2000|FL|H|C|C00353276|27.10319775|-82.41038424999999|34293|VENICE|FL
H0FL13075|SALZBERG, ROBERT BARRY|DEM|2000|FL|H|C|C00356451|27.301105|-82.487153|34236|SARASOTA|FL
H0FL14040|FARLING, SAM|NLP|2000|FL|H|C|C00360099|26.580334142857136|-81.86893814285713|33908|FORT MYERS|FL
H0FL15013|NEWBY, GERRY L|REP|2002|FL|H|C|C00372896|28.1951125|-81.6314495|33896|DAVENPORT|FL
H0FL15021|KURTH, PATSY ANN|DEM|2000|FL|H|C|C00350371|27.974173|-80.56986|32950|MALABAR|FL
H0FL16011|BROWN, JEAN ELLIOTT|DEM|2000|FL|H|C|C00343418|26.877984|-80.16052|33418|PALM BEACH GARDENS|FL
H0FL16029|MCGUIRE, JOHN MICHAEL|REF|2000|FL|H|C|C00347971|26.464207866666666|-80.23758366666667|33486|BOCA RATON|FL
H0FL18025|ROS-LEHTINEN, ILEANA|REP|2002|FL|H|I|C00280537|25.69783154166667|-80.34412848958333|33152|MIAMI|FL
H0FL19031|MOGOR, JONATHAN|REP|2002|FL|H|C|C00363929|26.464207866666666|-80.23758366666667|33433|BOCA RATON|FL
H0FL20013|GUNZBURGER, SUZANNE N|DEM|2000|FL|H|C|C00343962|26.030448538461542|-80.26729107692307|33019|HOLLYWOOD|FL
H0FL22027|BLOOM, ELAINE|DEM|2000|FL|H|C|C00345405|25.759916999999998|-80.1885075|33140|MIAMI BEACH|FL
H0FL22035|OPPERMAN, ORIN|IND|2000|FL|H|C||24.923169|-81.63144133333334|33045|KEY WEST|FL
H0FL23025|LAURIE, CHARLES LOUIS III|REP|2002|FL|H|C|C00381269|26.13405180434782|-80.27614473913044|33309|FORT LAUDERDALE|FL
H0GA01011|EDENFIELD, RODNEY CHRISTOPHER|DEM|2000|GA|H|C|C00346486|32.00549926086958|-81.08729143478263|31419|SAVANNAH|GA
H0GA01029|GRIGGS, JOYCE MARIE|DEM|2000|GA|H|C|C00359901|32.00549926086958|-81.08729143478263|31408|SAVANNAH|GA
H0GA01037|SMART, DON|DEM|2002|GA|H|C|C00358036|32.00549926086958|-81.08729143478263|31412|SAVANNAH|GA
H0GA03033|NOTTI, GAIL WELCH|DEM|2000|GA|H|C|C00358820|33.459709000000004|-84.126845|30253|MCDONOUGH|GA
H0GA03058|BORCIK, CHRISTOPHER DAVID|IND|2000|GA|H|C|C00360990|33.440110000000004|-84.469695|30215|FAYETTEVILLE|GA
H0GA04023|LINDER, JOHN|REP|2002|GA|H|I|C00255976|33.98126285714285|-84.0996522857143|30097|DULUTH|GA
H0GA05202|SCHWAB, WALTER HENRY JR|REP|2000|GA|H|C|C00357137|33.828458666666684|-84.40236618918924|30309|ATLANTA|GA
H0GA06044|COLLINS, JOHN FRANK|REP|1999|GA|H|O|C00341925|33.81660425|-84.14582999999999|30083|STONE MOUNTAIN|GA
H0GA06127|DEHART, RONALD BRETT|DEM|2000|GA|H|C|C00352476|33.99606133333334|-84.325964|30022|ALPHARETTA|GA
H0GA07083|KAHN, ROGER F|DEM|2002|GA|H|O|C00344556|34.346142|-84.73232|30171|RYDAL|GA
H0GA07091|WARREN, CHARLES F|DEM|2000|GA|H|C|C00346452|33.94348485714285|-84.53430707142857|30008|MARIETTA|GA
H0GA08032|MARSHALL, JAMES C JIM|DEM|2002|GA|H|O|C00347716|32.81715886956521|-83.67255700000001|31201|MACON|GA
H0GA09014|HARRINGTON, JAMES C JR|DEM|2000|GA|H|C|C00358176|34.209984|-84.12154600000001|30028|CUMMING|GA
