CMTE_ID|CMTE_NAME|CMTE_DESIGN|CMTE_TYPE|CMTE_PTY_AFFILIATION|CAND_ID|CONNECTED_ORG_TYPE|CONNECTED_ORG_NAME|CMTE_LAT|CMTE_LONG|CMTE_ZIP|CMTE_CITY|CMTE_STATE
C00001826|CITIZENS COMMITTEE FOR BROCK ADAMS|A|H||H6WA07029|||47.53192905084746|-122.12633125423729|98101|SEATTLE|WA
C00001834|VIRGINIA MEDICAL POLITICAL ACTION COMMITTEE|U|Q|||T|MEDICAL ASS'N; VIRGINIA        [AMPAC]|37.53787187272727|-77.48557634545455|23221|RICHMOND|VA
C00001842|FORSYTHE FOR CONGRESS COMMITTEE|P|H||H6NJ06021|||39.625291|-74.77705|08037|HAMMONTON|NJ
C00001859|DRIVE MICHIGAN POLITICAL FUND|U|Q|||L|TEAMSTERS; INT'L BROTHERHOOD OF|42.30390803846153|-83.1278015|48216|DETROIT|MI
C00001875|U S LEAGUE SAVINGS ASSOCIATION POLITICAL ELECTIONS|U|Q|||T|SAVINGS ASS'N; UNITED STATES LEAGUE OF|38.89531540217391|-77.01958254710144|20006|WASHINGTON|DC
C00001909|COMMITTEE TO RE-ELECT CLARENCE D LONG|P|H||H6MD02039|||39.4026225|-76.60533000000001|21204|TOWSON|MD
C00001917|WYOMING STATE DEMOCRATIC CENTRAL COMMITTEE|U|Y|DEM||||42.87774939999999|-106.4548814|82601|CASPER|WY
C00001925|FRISCO EMPLOYEES' COMMITTEE FOR GOOD GOVERNMENT|U|Q|||C|ST LOUIS-SAN FRANCISCO RAILWAY CO|38.631551|-90.193|63101|ST. LOUIS|MO
C00001933|TIERNAN FOR CONGRESS|P|H||H6RI02102|||41.82769961538462|-71.43406653846154|02903|PROVIDENCE|RI
C00001966|FUND FOR A CONSERVATIVE MAJORITY; THE - (AKA YOUNG AMERICA CAMPAIGN)|U|Q|||M|BLANK|38.89531540217391|-77.01958254710144|20002|WASHINGTON|DC
C00002022|MEBA POLITICAL ACTION FUND|U|Q|UNK||L|MARINE ENGINEERS BENEFICIAL ASS'N|38.89531540217391|-77.01958254710144|20001|WASHINGTON|DC
C00002048|FRIENDS OF SPARKY|P|S||S6HI00016|||23.99200566666667|-165.5305597777778|96805|HONOLULU|HI
C00002063|COMMITTEE TO RE-ELECT CONGRESSMAN WILLIAM D. FORD|P|H||H6MI15036|||42.30390803846153|-83.1278015|48226|DETROIT|MI
C00002071|JIM BROYHILL CONGRESSIONAL CLUB|P|H||H6NC10018|||35.9361735|-81.5423035|28645|LENOIR|NC
C00002089|CWA-COPE POLITICAL CONTRIBUTIONS COMMITTEE|U|Q|||L|COMMUNICATIONS WORKERS OF AMERICA|38.89531540217391|-77.01958254710144|20006|WASHINGTON|DC
C00002097|NOLAN FOR CONGRESS VOLUNTEER COMMITTEE|P|H|DFL|H6MN06058|||43.653947|-96.2303|56156|LUVERNE|MN
C00002113|3RD DISTRICT DFL CONGRESSIONAL FUND|U|Y|DEM|||MINNEESOTA DOLLARS FOR DEMOCRATS|44.988124797101456|-93.35478904347828|55420|MINNEAPOLIS|MN
C00002147|NEBRASKA MEDICAL POLITICAL ACTION COMMITTEE|U|Q|||T|MEDICAL ASS'N; NEBRASKA        [AMPAC]|40.81781506666667|-96.69156293333332|68508|LINCOLN|NE
C00002154|SPENCE FOR CONGRESS COMMITTEE|P|H|REP|H6SC02043|||34.02276891428572|-80.98945448571428|29206|COLUMBIA|SC
C00002162|HUGHES AIRCRAFT COMPANY ACTIVE CITIZENSHIP FUND (AKA HUGHES ACTIVE CITIZENSHIP FUND)|U|Q|UNK||C|HUGHES AIRCRAFT COMPANY|33.921313|-118.40843|90245|EL SEGUNDO|CA
C00002204|REPUBLICAN COMMITTEE OF GUADALUPE COUNTY|U|X|REP||||29.588288499999997|-97.967019|78155|SEGUIN|TX
C00002238|NATIONAL COUNCIL OF FARMER COOPERATIVES POLITICAL ACTION COMMITEE (CO-OP/PAC)|U|Q|||T|FARMER COOPERATIVES; NATIONAL COUNCIL|38.89531540217391|-77.01958254710144|20036|WASHINGTON|DC
C00002253|THRIFTPAC - NATIONAL ASSOCIATION OF MUTUAL SAVINGS BANKS|U|Q|UNK||T|BANKS; NAT'L ASS'N OF MUTUAL SAVINGS|38.89531540217391|-77.01958254710144|20006|WASHINGTON|DC
C00002261|FEDERATION OF AMERICAN HOSPITALS POLITICAL ACTION COMMITTEE|U|Q|UNK||T|HOSPITALS; FED'N OF AMERICAN|38.89531540217391|-77.01958254710144|20005|WASHINGTON|DC
C00002303|RAILWAY LABOR EXECUTIVES' ASSOCIATION POLITICAL LEAGUE|U|Q|UNK||L|RAILWAY LABOR EXECUTIVES' ASS'N|38.89531540217391|-77.01958254710144|20001|WASHINGTON|DC
C00002311|KGS - PAC (FORMERLY-SEBELIUS FOR CONGRESS)|U|Q|||M|NONE|39.822766|-99.93288|67654|NORTON|KS
C00002345|COMMITTEE FOR CLARENCE J. BROWN(AKA BROWN FOR CONGRESS COMMITTEE|P|H||H6OH07028|||40.112531|-83.76633|43078|URBANA|OH
C00002394|UNITED PAPERWORKERS INTERNATIONAL UNION POLITICAL EDUCATION PROGRAM|U|Q|||L|PAPERWORKERS INT'L UNION; UNITED|36.1671290888889|-86.78986146666668|37202|NASHVILLE|TN
C00002402|UTAH DENTAL POLITICAL ACTION COMMITTEE|U|Q|||T|DENTAL ASSOCIATION; AMERICAN|40.70252124590164|-111.89052680327868|84121|SALT LAKE CITY|UT
C00002469|MACHINISTS NON-PARTISAN POLITICAL LEAGUE|U|Q|DEM||L|MACHINISTS & AEROSPACE WRKRS; INT'L...|38.89531540217391|-77.01958254710144|20036|WASHINGTON|DC
C00002485|KEEP SEIBERLING IN CONGRESS COMMITTEE|P|H||H6OH14016|||41.08549603125|-81.5288633125|44311|AKRON|OH
C00002501|MARYLAND MEDICAL POLITICAL ACTION COMMITTEE|U|Q|UNK||T|MEDICAL ASS'N; MARYLAND        [AMPAC]|39.30939096078431|-76.61851498039216|21201|BALTIMORE|MD
C00002527|CAREY FOR CONGRESS COMMITTEE|P|H|DEM|H6DE00073|||39.64413388888888|-75.58563588888889|19899|WILMINGTON|DE
C00002568|ERLENBORN FOR CONGRESS COMMITTEE|P|H|REP|H6IL14020|||41.77914633333333|-88.134947|60566|NAPERVILLE|IL
C00002576|ROSTENKOWSKI FOR CONGRESS COMMITTEE|P|H|DEM|H6IL08022|||41.85168971764706|-87.67981902352942|60622|CHICAGO|IL
C00002592|COMMITTEE TO RE-ELECT TOM FOLEY|P|H||H6WA05023|||47.66256624137931|-117.41345424137934|99201|SPOKANE|WA
C00002600|JOHN D. DINGELL FOR CONGRESS COMMITTEE|P|H|DEM|H6MI16034|||38.868151714285716|-77.18873671428572|22046|FALLS CHURCH|VA
C00002642|MORGAN MURPHY FOR CONGRESS COMMITTEE|P|H||H6IL02033|||41.7635055|-87.72095999999999|60453|OAK LAWN|IL
C00002659|FLYNT CAMPAIGN COMMITTEE|P|H||H6GA06025|||33.241819500000005|-84.263665|30223|GRIFFIN|GA
C00002667|CLOTHING WORKERS POLITICAL COMMITTEE FOR EASTERN PENNSYLVANIA JOINT BOARD, ACTWU|U|Q|||L|CLOTHING & TEXTILE WORKERS; AMAL.|40.61434644444445|-75.51798822222223|18103|ALLENTOWN|PA
C00002683|COMMITTEE FOR CONGRESSMAN JOSEPH P ADDABBO|P|H||H6NY07024|||40.6794175|-73.84753|11416|OZONE PARK|NY
C00002709|SATTERFIELD CAMPAIGN FUND|P|H|DEM|H6VA03030|||37.53787187272727|-77.48557634545455|23226|RICHMOND|VA
C00002741|A WHOLE LOT OF PEOPLE WHO THINK GUY VANDER JAGT IS DOING A GOOD JOB (VANDER JAGT CMP. FND)|P|H|REP|H6MI09047|||38.846212|-77.32787|22030|FAIRFAX,|VA
C00002766|ACTIVE BALLOT CLUB, A DEPT OF UNITED FOOD & COMMERCIAL WORKERS INT'L UNION|U|Q|UNK||L|FOOD & COMMERCIAL WRKRS INT'L UNION;UN|38.89531540217391|-77.01958254710144|20006|WASHINGTON|DC
C00002790|OLIN CORPORATION GOOD GOVERNMENT FUND|U|Q|UNK||C|OLIN CORPORATION|38.89531540217391|-77.01958254710144|20006|WASHINGTON|DC
C00002816|TIM LEE CARTER FOR CONGRESS COMMITTEE|P|H|REP|H6KY05012|||36.958551|-85.9350585|42141|GLASGOW|KY
C00002832|INT'L UNION UNITED AUTO AEROSPACE & AGRICULTURAL IMPLEMENT WRKRS OF AMR; CMTE FOR GOOD GVT|U|Q|||L|AUTO WORKERS; UNITED|42.30390803846153|-83.1278015|48214|DETROIT|MI
C00002840|UAW - V - CAP (UAW VOLUNTARY COMMUNITY ACTION PROGRAM)|U|Q|UNK||L|AUTO WORKERS; UNITED|42.30390803846153|-83.1278015|48214|DETROIT|MI
C00002857|HILLIS FOR CONGRESS (AKA COMMITTEE TO RE-ELECT CONG. HILLIS)|P|H|REP|H6IN05042|||40.472862250000006|-86.12648|46902|KOKOMO|IN
C00002865|SHRIVER FOR CONGRESS COMMITTEE ( A NON-PARTY CMTE)|U|Q|||M|NONE|38.367298|-97.67719|67460|MCPHERSON|KS
C00002873|R. L. MAZZOLI CAMPAIGN FUND|P|H||H6KY03025|||38.21632|-85.739|40217|LOUISVILLE,|KY
C00002881|TRUCK OPERATORS NON-PARTISAN COMMITTEE OF THE AMERICAN TRUCKING ASSOCIATIONS, INC.|U|Q|UNK||T|TRUCKING ASS'N INC; AMERICAN|38.89531540217391|-77.01958254710144|20003|WASHINGTON|DC
C00002899|RALPH H. METCALFE CAMPAIGN FUND|A|H||H6IL01043|||41.85168971764706|-87.67981902352942|60619|CHICAGO|IL
C00002907|ARKANSAS MEDICAL SOCIETY POLITICAL ACTION COMMITTEE|U|Q|UNK||T|MEDICAL ASS'N; ARKANSAS        [AMPAC]|35.263636230769244|-94.31083338461538|72902|FORT SMITH|AR
C00002931|NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE - CONTRIBUTIONS *|U|Y|REP|||NAT'L REP. CONG. CMTE. - EXPEND.|38.89531540217391|-77.01958254710144|20003|WASHINGTON|DC
C00002949|KENTUCKY CONSTRUCTION INDUSTRY POLITICAL ACTION COMMITTEE|U|Q|UNK||T|CONTRACTORS; ASSD GEN W KY CHAPTER|38.028650139999996|-84.48421994|40575|LEXINGTON|KY
C00002956|PSYCHOLOGISTS FOR LEGISLATIVE ACTION NOW (PLAN)|U|Q|||T|PSYCHOLOGY; ASS'N FOR THE ADVANCE. OF|38.89531540217391|-77.01958254710144|20036|WASHINGTON|DC
C00002972|ACTION COMMITTEE FOR RURAL ELECTRIFICATION (ACRE)|U|Q|||T|ELECTRIC COOP. ASS'N: NAT'L RURAL|38.89531540217391|-77.01958254710144|20036|WASHINGTON|DC
C00003020|CONNECTICUT MEDICAL POLITICAL ACTION COMMITTEE|U|Q|||T|MEDICAL ASS'N; CONNECTICUT     [AMPAC]|41.477935|-72.84289566666666|06450|MERIDEN|CT
C00003053|BAY STATE PHYSICIANS POLITICAL ACTION COMMITTEE|U|Q|||T|MEDICAL ASS'N; MASSACHUSETTS   [AMPAC]|42.497146|-70.86323|01945|MARBLEHEAD|MA
C00003061|NORTH DAKOTA COMMITTEE ON MEDICAL POLITICAL ACTION|U|Q|UNK||T|MEDICAL ASS'N; NORTH DAKOTA    [AMPAC]|46.877277285714285|-100.68709442857143|58502|BISMARCK|ND
C00003079|NATIONAL REPUBLICAN HERITAGE GROUPS (NATIONALITIES) COUNCIL|U|Y|REP|||REPUBLICAN NATIONAL COMMITTEE|38.89531540217391|-77.01958254710144|20003|WASHINGTON|DC
C00003087|VANDER JAGT CAMPAIGN COMMITTEE (FORMERLY COMMITTEE FOR GOOD GOVERNMENT)|A|H||H6MI09047|||38.83442477777778|-77.28774144444445|22030|FAIRFAX|VA
C00003111|MAINE REPUBLICAN STATE COMMITTEE|U|Y|REP||||44.38045340000001|-69.7674396|04330|AUGUSTA|ME
C00003145|OKLAHOMA REPUBLICAN STATE COMMITTEE|U|Y|REP||||35.505733112499996|-97.47160356250001|73103|OKLAHOMA CITY|OK
C00003152|NORTH CAROLINA MEDICAL SOCIETY POLITICAL EDUCATION ANDACTION COMMITTEE|U|Q|||T|MEDICAL ASS'N; NORTH CAROLINA  [AMPAC]|35.81289577777778|-78.63090008888891|27611|RALEIGH|NC
C00003160|POLITICAL EDUCATIONAL FUND OF THE BUILDING AND CONSTRUCTION TRADES  DEPARTMENT|U|Q|UNK||L|AFL-CIO|38.89531540217391|-77.01958254710144|20006|WASHINGTON|DC
