CMTE_ID|CMTE_NAME|CMTE_DESIGN|CMTE_TYPE|CMTE_PTY_AFFILIATION|CAND_ID|CONNECTED_ORG_TYPE|CONNECTED_ORG_NAME|CMTE_LAT|CMTE_LONG|CMTE_ZIP|CMTE_CITY|CMTE_STATE
C00001735|JACKSON COUNTY REPUBLICAN COMMITTEE|U|Y|REP|||JACKSON COUNTY REPUBLICAN FINANCE CMTE|42.2486965|-84.35545625|49204|JACKSON|MI
C00001743|LOCAL 1814 INTERNATIONAL LONGSHOREMENS ASSOC AFL-CIO POLITICAL ACTION AND EDUCATION FUND|U|Q|||L|LONGSHOREMEN'S ASSOCIATION; INT'L|40.65091198076924|-73.95300596153847|11231|BROOKLYN|NY
C00001768|QUILLEN FOR CONGRESS COMMITTEE|P|H||H6TN01040|||36.52616033333333|-82.48835266666667|37662|KINGSPORT|TN
C00001776|NEW MEXICO MEDICAL POLITICAL ACTION COMMITTEE (AKA NEMPAC)|U|Q|UNK||T|MEDICAL SOCIETY; NEW MEXICO (AMPAC)|35.07455360000001|-106.63356884444445|87109|ALBUQUERQUE|NM
C00001784|AMERICAN APPAREL MANUFACTURERS POLITICAL ACTION COMMITTEE|U|Q|NNE||T|APPAREL MANUFACTURERS ASS'N; AMERICAN|38.87518503125|-77.09935687500001|22201|ARLINGTON|VA
C00001818|WASHINGTON MEDICAL POLITICAL ACTION COMMITTEE|U|Q|UNK||T|MEDICAL ASS'N; WASHINGTON      [AMPAC]|47.53192905084746|-122.12633125423729|98121|SEATTLE|WA
C00001826|BROCK ADAMS SENATE COMMITTEE|P|S|DEM|S6WA00016|||47.53192905084746|-122.12633125423729|98104|SEATTLE|WA
C00001834|VIRGINIA MEDICAL POLITICAL ACTION COMMITTEE|U|Q|||T|MEDICAL ASS'N; VIRGINIA        [AMPAC]|37.53787187272727|-77.48557634545455|23221|RICHMOND|VA
C00001875|U S LEAGUE-SAVINGS ASSOCIATION POLITICAL ELECTIONS COMMITTEE|U|Q|||T|SAVINGS ASS'N; UNITED STATES LEAGUE OF|38.89531540217391|-77.01958254710144|20006|WASHINGTON|DC
C00001917|WYOMING STATE DEMOCRATIC CENTRAL COMMITTEE|U|Y|DEM|||WYOMING DEMOCRATIC PARTY|41.255931875|-104.72717425|82003|CHEYENNE|WY
C00001966|FUND FOR A CONSERVATIVE MAJORITY, THE (AKA YOUNG AMERICA CAMPAIGN)|U|Q|||M|BLANK|38.89531540217391|-77.01958254710144|20002|WASHINGTON|DC
C00002022|MARINE ENGINEERS' BENEFICIAL ASSOCIATION POLITICAL ACTION FUND AKA (MEBA POL ACTION FUND)|U|Q|UNK||L|MARINE ENGINEERS BENEFICIAL ASS'N|38.89531540217391|-77.01958254710144|20001|WASHINGTON|DC
C00002048|FRIENDS OF SPARKY|P|S||S6HI00016|||23.99200566666667|-165.5305597777778|96813|HONOLULU|HI
C00002063|COMMITTEE TO RE-ELECT CONGRESSMAN WILLIAM D. FORD|P|H||H6MI15036|||42.30390803846153|-83.1278015|48226|DETROIT|MI
C00002089|CWA-COPE POLITICAL CONTRIBUTIONS COMMITTEE|U|Q|||L|COMMUNICATIONS WORKERS OF AMERICA|38.89531540217391|-77.01958254710144|20006|WASHINGTON|DC
C00002147|NEBRASKA MEDICAL POLITICAL ACTION COMMITTEE|U|Q|||T|MEDICAL ASS'N; NEBRASKA        [AMPAC]|40.81781506666667|-96.69156293333332|68508|LINCOLN|NE
C00002154|SPENCE FOR CONGRESS COMMITTEE|P|H|REP|H6SC02043|||34.02276891428572|-80.98945448571428|29202|COLUMBIA|SC
C00002162|HUGHES AIRCRAFT COMPANY ACTIVE CITIZENSHIP FUND (AKA HUGHES ACTIVE CITIZENSHIP FUND)|U|Q|UNK||C|GENERAL MOTORS CORP/HUGHES AIRCRAFT|33.94396584158416|-118.29928288118809|90045|LOS ANGELES|CA
C00002238|NATIONAL COUNCIL OF FARMER COOPERATIVES POLITICAL ACTION COMMITEE (CO-OP/PAC)|U|Q|||T|FARMER COOPERATIVES; NATIONAL COUNCIL|38.89531540217391|-77.01958254710144|20001|WASHINGTON|DC
C00002253|NATIONAL COUNCIL OF SAVINGS INSTITUTIONS (THRIFTPAC)|U|Q|UNK||T|SAVINGS INSTITUTIONS; NAT'L COUNCIL OF|38.89531540217391|-77.01958254710144|20005|WASHINGTON|DC
C00002261|FEDERATION OF AMERICAN HEALTH SYSTEMS POLITICAL ACTION COMMITTEE|U|Q|UNK||T|FEDERATION OF AMERICAN HEALTH SYSTEMS|38.89531540217391|-77.01958254710144|20036|WASHINGTON|DC
C00002303|RAILWAY LABOR EXECUTIVES' ASSOCIATION POLITICAL LEAGUE|U|Q|UNK||L|RAILWAY LABOR EXECUTIVES' ASS'N|38.89531540217391|-77.01958254710144|20001|WASHINGTON|DC
C00002394|UNITED PAPERWORKERS INTERNATIONAL UNION POLITICAL EDUCATION PROGRAM|U|Q|||L|PAPERWORKERS INT'L UNION; UNITED|38.89531540217391|-77.01958254710144|20006|WASHINGTON|DC
C00002402|UTAH DENTAL POLITICAL ACTION COMMITTEE|U|Q|||T|DENTAL ASSOCIATION; AMERICAN|40.606837500000005|-111.86841233333332|84070|SANDY|UT
C00002469|MACHINISTS NON-PARTISAN POLITICAL LEAGUE|U|Q|NNE||L|MACHINISTS & AEROSPACE WRKRS; INT'L...|38.89531540217391|-77.01958254710144|20036|WASHINGTON|DC
C00002485|JFS PAC|U|N|||M|NONE|41.08549603125|-81.5288633125|44311|AKRON|OH
C00002501|MARYLAND MEDICAL POLITICAL ACTION COMMITTEE|U|Q|UNK||T|MEDICAL ASS'N; MARYLAND        [AMPAC]|39.30939096078431|-76.61851498039216|21201|BALTIMORE|MD
C00002576|ROSTENKOWSKI FOR CONGRESS COMMITTEE|P|H|DEM|H6IL08022|||41.85168971764706|-87.67981902352942|60622|CHICAGO|IL
C00002592|COMMITTEE TO RE-ELECT TOM FOLEY|P|H||H6WA05023|||47.66256624137931|-117.41345424137934|99201|SPOKANE|WA
C00002600|JOHN D DINGELL FOR CONGRESS COMMITTEE|P|H|DEM|H6MI16034|||38.89531540217391|-77.01958254710144|20005|WASHINGTON|DC
C00002667|CLOTHING WORKERS POLITICAL COMMITTEE FOR EASTERN PENNSYLVANIA JOINT BOARD, ACTWU|U|Q|||L|CLOTHING & TEXTILE WORKERS; AMAL.|40.61434644444445|-75.51798822222223|18103|ALLENTOWN|PA
C00002741|A WHOLE LOT OF PEOPLE WHO THINK GUY VANDER JAGT IS DOING A GOOD JOB (VANDER JAGT CAMP FND)|P|H|REP|H6MI09047|||38.846212|-77.32787|22030|FAIRFAX,|VA
C00002766|ACTIVE BALLOT CLUB, A DEPT OF UNITED FOOD & COMMERCIAL WORKERS INT'L UNION|U|Q|UNK||L|FOOD & COMMERCIAL WRKRS INT'L UNION;UN|38.89531540217391|-77.01958254710144|20006|WASHINGTON|DC
C00002790|OLIN CORPORATION GOOD GOVERNMENT FUND|U|Q|UNK||C|OLIN CORPORATION|38.89531540217391|-77.01958254710144|20006|WASHINGTON|DC
C00002832|COMMITTEE FOR GOOD GOVERNMENT INTERNATIONAL UNION UAW|U|Q|||L|AUTO WORKERS; UNITED|42.30390803846153|-83.1278015|48214|DETROIT|MI
C00002840|UAW - V - CAP (UAW VOLUNTARY COMMUNITY ACTION PROGRAM)|U|Q|UNK||L|AUTO WORKERS; UNITED|42.30390803846153|-83.1278015|48214|DETROIT|MI
C00002865|SHRIVER FOR CONGRESS COMMITTEE (A NON-PARTY CMTE)|U|Q|||M|NONE|38.367298|-97.67719|67460|MCPHERSON|KS
C00002873|R. L. MAZZOLI CAMPAIGN FUND|P|H||H6KY03025|||38.20007860606061|-85.68525571212122|40217|LOUISVILLE|KY
C00002881|TRUCKING POLITICAL ACTION COMMITTEE OF THE AMERICAN TRUCKING ASSOCIATIONS' INC|U|Q|UNK||T|TRUCKING ASS'N INC; AMERICAN|38.89531540217391|-77.01958254710144|20003|WASHINGTON|DC
C00002907|ARKANSAS MEDICAL SOCIETY POLITICAL ACTION COMMITTEE|U|Q|UNK||T|MEDICAL ASS'N; ARKANSAS        [AMPAC]|34.757797833333335|-92.34247691666667|72215|LITTLE ROCK|AR
C00002931|NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE CONTRIBUTIONS|U|Y|REP|||REPUBLICAN NATIONAL COMMITTEE|38.89531540217391|-77.01958254710144|20003|WASHINGTON|DC
C00002956|ASSOCIATION FOR THE ADVANCEMENT OF PSYCHOLOGY INC PSYCHOLOGISTS FOR LEG ACTION NOW (PLAN)|U|Q|||T|PSYCHOLOGY; ASS'N FOR THE ADVANCE. OF|38.839994|-104.67319639215685|80937|COLORADO SPRINGS|CO
C00002972|ACTION COMMITTEE FOR RURAL ELECTRIFICATION (ACRE)|U|Q|||T|ELECTRIC COOP. ASS'N: NAT'L RURAL|38.89531540217391|-77.01958254710144|20036|WASHINGTON|DC
C00003020|CONNECTICUT MEDICAL POLITICAL ACTION COMMITTEE|U|Q|||T|MEDICAL ASS'N; CONNECTICUT     [AMPAC]|41.514383|-72.7183|06455|MIDDLEFIELD|CT
C00003053|BAY STATE PHYSICIANS POLITICAL ACTION COMMITTEE-MASSACHUSETTS MEDICAL SOCIETY|U|Q|||T|MASSACHUSETTS MEDICAL SOCIETY|42.348418|-71.15349|02135|BRIGHTON|MA
C00003061|NORTH DAKOTA COMMITTEE ON MEDICAL POLITICAL ACTION|U|Q|UNK||T|MEDICAL ASS'N; NORTH DAKOTA    [AMPAC]|46.877277285714285|-100.68709442857143|58502|BISMARCK|ND
C00003087|VANDER JAGT CAMPAIGN COMMITTEE (FORMERLY COMMITTEE FOR GOOD GOVERNMENT)|A|H||H6MI09047|||38.83442477777778|-77.28774144444445|22032|FAIRFAX|VA
C00003111|MAINE REPUBLICAN PARTY|U|Y|REP|||MAINE REPUBLICAN PARTY|44.552095|-69.663074|04901|WATERVILLE|ME
C00003152|NORTH CAROLINA MEDICAL SOCIETY POLITICAL EDUCATION AND ACTION COMMITTEE|U|Q|||T|MEDICAL ASS'N; NORTH CAROLINA  [AMPAC]|35.81289577777778|-78.63090008888891|27611|RALEIGH|NC
C00003160|POLITICAL EDUCATIONAL FUND OF THE BUILDING AND CONSTRUCTION TRADES DEPARTMENT|U|Q|UNK||L|AFL-CIO|38.89531540217391|-77.01958254710144|20006|WASHINGTON|DC
C00003178|MINNESOTA MEDICAL POLITICAL ACTION COMMITTEE|U|Q|UNK||M|MEDICAL ASS'N; MINNESOTA       [AMPAC]|44.988124797101456|-93.35478904347828|55414|MINNEAPOLIS|MN
C00003194|CALIFORNIA MEDICAL POLITICAL ACTION COMMITTEE|U|Q|UNK||T|MEDICAL ASS'N; CALIFORNIA      [AMPAC]|37.77660142253521|-122.6107330704225|94105|SAN FRANCISCO|CA
C00003210|UTAH MEDICAL PAC|U|Q|||T|MEDICAL ASS'N; UTAH            [AMPAC]|40.70252124590164|-111.89052680327868|84102|SALT LAKE CITY|UT
C00003251|NATIONAL EDUCATION ASSOCIATION POLITICAL ACTION COMMITTEE|U|Q|UNK||L|EDUCATION ASS'N; NAT'L|38.89531540217391|-77.01958254710144|20036|WASHINGTON|DC
C00003293|MONTANA MEDICAL POLITICAL ACTION COMMITTEE|U|Q|UNK||T|MEDICAL ASS'N; MONTANA         [AMPAC]|46.765360875|-112.098012125|59601|HELENA|MT
C00003327|OHIO MEDICAL POLITICAL ACTION COMMITTEE (OMPAC)|U|Q|||T|MEDICAL ASS'N; OHIO            [AMPAC]|39.98950240816327|-82.9981626734694|43204|COLUMBUS|OH
C00003350|JONES FOR CONGRESS COMMITTEE|P|H||H6NC01025|||35.598204|-77.59066|27828|FARMVILLE|NC
C00003376|REPUBLICAN NATIONAL COMMITTEE - CONTRIBUTIONS (AKA REPUBLICAN NATIONAL FINANCE COMMITTEE|U|Y|REP|||REPUBLICAN NATIONAL CMTE-EXPENDITURES|38.89531540217391|-77.01958254710144|20003|WASHINGTON|DC
C00003418|REPUBLICAN NATIONAL COMMITTEE (RNC)|U|Y|REP|||REPUBLICAN NATIONAL CMTE-CONTRIBUTIONS|38.89531540217391|-77.01958254710144|20003|WASHINGTON|DC
C00003459|CALIFORNIA LEAGUE OF SAVINGS INSTITUTIONS FEDPAC|U|Q|||T|SAVINGS & LOAN LEAGUE; CALIFORNIA|33.94396584158416|-118.29928288118809|90045|LOS ANGELES|CA
C00003467|MYERS FOR CONGRESS COMMITTEE|P|H|REP|H6IN07030|||40.133867|-87.40081|47932|COVINGTON|IN
C00003475|SOUTH CAROLINA POLITICAL ACTION COMMITTEE SOUTH CAROLINA MEDICAL ASSOCIATION|U|Q|||M|MEDICAL ASS'N; SOUTH CAROLINA  [AMPAC]|34.02276891428572|-80.98945448571428|29211|COLUMBIA|SC
C00003558|NATIONAL COMMITTEE FOR AN EFFECTIVE CONGRESS|U|Q|NNE||M|NONE|38.89531540217391|-77.01958254710144|20002|WASHINGTON|DC
C00003566|JOHN PAUL HAMMERSCHMIDT RE-ELECTION COMMITTEE|P|H||H6AR03029|||36.2960985|-93.108002|72601|HARRISON|AR
C00003590|UNITED STEELWORKERS OF AMERICA POLITICAL ACTION FUND|U|Q|NNE||L|STEEL WORKERS OF AMERICA; UNITED|40.43987933333333|-80.00114248717952|15222|PITTSBURGH|PA
C00003632|INTERNATIONAL UNION OF BRICKLAYERS AND ALLIED CRAFTSMEN POLITICAL ACTION COMMITTEE|U|Q|UNK||L|BRICKLAYERS & ALLIED CRAFTSMEN|38.89531540217391|-77.01958254710144|20005|WASHINGTON|DC
C00003749|INDEPENDENT MINNESOTA POLITICAL ACTION CMTE FOR EDUCATION MINNESOTA EDUCATION ASSOCIATION|U|Q|||L|EDUCATION ASS'N; NAT'L|44.964115|-93.12261|55103|ST PAUL|MN
C00003756|NATIONAL FOOD PROCESSORS ASSOCIATION POLITICAL ACTION COMMITTEE (NFPAC)|U|Q|UNK||T|CANNERS ASS'N; NAT'L|38.89531540217391|-77.01958254710144|20005|WASHINGTON|DC
C00003764|NATIONAL RESTAURANT ASSOCIATION POLITICAL ACTION         COMMITTEE|U|Q|UNK||T|RESTAURANT ASS'N; NAT'L|38.89531540217391|-77.01958254710144|20036|WASHINGTON|DC
C00003772|DAIRYMEN INC-SPECIAL POLITICAL AGRICULTURAL COMMUNITY EDUCATION (DI-SPACE)|U|Q|UNK||V|DAIRYMEN INC|38.20007860606061|-85.68525571212122|40223|LOUISVILLE|KY
C00003806|AFL-CIO COMMITTEE ON POLITICAL EDUCATION/POLITICAL CONTRIBUTIONS COMMITTEE|U|Q|UNK||L|AFL-CIO|38.89531540217391|-77.01958254710144|20006|WASHINGTON|DC
C00003814|ANNUNZIO FOR PEOPLE COMMITTEE|P|H|DEM|H6IL11026|||41.85168971764706|-87.67981902352942|60603|CHICAGO|IL
C00003830|CHEMICAL BANK FUND FOR GOOD GOVERNMENT|U|Q|||C|CHEMICAL BANK|40.76633930120482|-73.97691936746988|10172|NEW YORK|NY
C00003855|NATIONAL CONFECTIONEERS ASSOCIATION OF THE UNITED STATES INC POLITICAL ACTION COMMITTEE|U|Q|||T|CONFECTIONERS ASS'N OF U S INC; NAT'L|38.9058505|-77.22686449999999|22102|MCLEAN|VA
C00003863|MARINE ENGINEERS BENEFICIAL ASSOCIATION RETIREES GROUP FUND AKA (MEBA RETIREES GROUP FUND)|U|Q|UNK||L|MARINE ENGINEERS BENEFICIAL ASS'N|38.89531540217391|-77.01958254710144|20001|WASHINGTON|DC
C00003897|6TH CONGRESSIONAL DISTRICT DEMOCRATIC COMMITTEE OF VIRGINIA|U|Y|DEM|||VIRGINIA DEMOCRATIC PARTY|38.44847866666667|-78.87290766666666|22801|HARRISONBURG|VA
C00003921|DISTRICT OF COLUMBIA PAC OF THE MEDICAL SOCIETY OF THE DISTRICT OF COLUMBIA|U|Q|UNK||T|MEDICAL ASS'N; WASHINGTON DC   [AMPAC]|38.89531540217391|-77.01958254710144|20036|WASHINGTON|DC
C00003970|IOWA MEDICAL POLITICAL ACTION COMMITTEE|U|Q|||T|IOWA MEDICAL SOCIETY|41.582213333333335|-93.76801733333333|50265|WEST DES MOINES|IA
C00003988|NEBRASKA STATE DEMOCRATIC PARTY|U|Y|DEM|||NEBRASKA DEMOCRATIC PARTY|40.81781506666667|-96.69156293333332|68508|LINCOLN|NE
C00004010|SAVINGS ASSOCIATIONS' LEAGUE POLITICAL ACTION COMMITTEE OHIO|U|Q|UNK||T|SAVINGS ASS'N; UNITED STATES LEAGUE OF|39.98950240816327|-82.9981626734694|43215|COLUMBUS|OH
C00004036|SERVICE EMPLOYEES INT'L UNION COMMITTEE ON POLITICAL EDUCATION POLITICAL CAMPAIGN COMM|U|Q|||L|SERVICE EMPLOYEES INT'L UNION|38.89531540217391|-77.01958254710144|20005|WASHINGTON|DC
C00004101|NATIONAL UTILITY CONTRACTORS ASSN LEGISLATIVE INFORMATION & ACTION COMMITTEE|U|Q|UNK||T|CONTRACTORS ASS'N; NAT'L UTILITY|38.87518503125|-77.09935687500001|22202|ARLINGTON|VA
