TARGET_ID|SRC_CITY|SRC_STATE|YEAR|COUNT|SUM|MEAN|STD
C00000505|WILMINGTON|CA|1985|1.0|500.0|500.0|0.0
C00000505|WILMINGTON|CA|1986|1.0|1000.0|1000.0|0.0
C00000505|YORBA LINDA|CA|1986|1.0|500.0|500.0|0.0
C00000547|SHAWNEE MISSION|KS|1986|2.0|1000.0|500.0|0.0
C00000547|TOPEKA|KS|1985|10.0|21130.0|2113.0|1058.5739883866831
C00000547|TOPEKA|KS|1986|6.0|19560.0|3260.0|2113.187166343767
C00000547|WICHITA|KS|1985|2.0|1000.0|500.0|0.0
C00000554|ARLINGTON|VA|1986|1.0|1000.0|1000.0|0.0
C00000554|BETHESDA|MD|1986|1.0|500.0|500.0|0.0
C00000554|BOWLING GREEN|OH|1986|1.0|750.0|750.0|0.0
C00000554|BRYAN|OH|1986|1.0|500.0|500.0|0.0
C00000554|CHEVY CHASE|MD|1986|1.0|1000.0|1000.0|0.0
C00000554|CLEVELAND|OH|1986|1.0|1000.0|1000.0|0.0
C00000554|COLUMBUS|OH|1986|5.0|2500.0|500.0|0.0
C00000554|DEFIANCE|OH|1986|2.0|1594.0|797.0|0.0
C00000554|DEL RAY BEACH|FL|1986|2.0|1000.0|500.0|0.0
C00000554|GLADWYNE|PA|1986|1.0|500.0|500.0|0.0
C00000554|HIGHLAND HEIGHTS|OH|1986|1.0|1000.0|1000.0|0.0
C00000554|MAUMEE|OH|1986|6.0|4469.0|744.8333333333335|279.75018617807325
C00000554|MIDDLEBURG HEIGHTS|OH|1986|1.0|500.0|500.0|0.0
C00000554|PAULDING|OH|1986|1.0|200.0|200.0|0.0
C00000554|PEPPER PIKE|OH|1986|1.0|500.0|500.0|0.0
C00000554|PERRYSBURG|OH|1986|8.0|4000.0|500.0|0.0
C00000554|PINE|TX|1985|1.0|1000.0|1000.0|0.0
C00000554|PORT CLINTON|OH|1986|9.0|5500.0|611.1111111111112|220.47927592204917
C00000554|SANDUSKY|OH|1986|1.0|1000.0|1000.0|0.0
C00000554|SEVERNA PARK|MD|1986|1.0|500.0|500.0|0.0
C00000554|SUN CITY|AZ|1986|2.0|1000.0|500.0|0.0
C00000554|TOLEDO|OH|1986|7.0|4500.0|642.8571428571429|243.9750182371333
C00000554|WASHINGTON|DC|1986|1.0|500.0|500.0|0.0
C00000638|INDIANAPOLIS|IN|1985|9.0|58850.0|6538.8888888888905|14154.718687106115
C00000638|INDIANAPOLIS|IN|1986|9.0|56470.0|6274.444444444444|15538.86748697529
C00000745|ARIPEKA|FL|1986|1.0|500.0|500.0|0.0
C00000745|ARLINGTON|VA|1986|2.0|2000.0|1000.0|0.0
C00000745|BALTIMORE|MD|1986|1.0|500.0|500.0|0.0
C00000745|BETHESDA|MD|1986|1.0|500.0|500.0|0.0
C00000745|CHEVY CHASE|MD|1986|2.0|1500.0|750.0|353.55339059327383
C00000745|CHICAGO|IL|1985|1.0|1000.0|1000.0|0.0
C00000745|CHICAGO|IL|1986|23.0|17500.0|760.8695652173913|255.37695922762458
C00000745|DEDHAM|MA|1986|1.0|1000.0|1000.0|0.0
C00000745|EASTON|PA|1986|1.0|500.0|500.0|0.0
C00000745|FT WORTH|TX|1986|1.0|500.0|500.0|0.0
C00000745|GLENVIEW|IL|1986|1.0|1000.0|1000.0|0.0
C00000745|HIGHLAND PARK|IL|1986|1.0|500.0|500.0|0.0
C00000745|MARIANA ISLANDS|GU|1986|2.0|2000.0|1000.0|0.0
C00000745|NEW YORK|NY|1986|7.0|6000.0|857.1428571428571|243.9750182371333
C00000745|NEW YORK CITY|NY|1986|1.0|500.0|500.0|0.0
C00000745|NORTHBROOK|IL|1986|1.0|500.0|500.0|0.0
C00000745|PALM BEACH|FL|1986|1.0|1000.0|1000.0|0.0
C00000745|POTOMAC|MD|1986|1.0|500.0|500.0|0.0
C00000745|WASHINGTON|DC|1986|30.0|23000.0|766.6666666666666|253.70813170246242
C00000745|WAYNE|PA|1986|1.0|500.0|500.0|0.0
C00000745|WAYZATA|MN|1986|1.0|500.0|500.0|0.0
C00000745|WILLIAMSBURG|VA|1986|1.0|500.0|500.0|0.0
C00000794|ALAMO|CA|1986|1.0|500.0|500.0|0.0
C00000794|ARMONK|NY|1986|1.0|1000.0|1000.0|0.0
C00000794|BAY SHORE|NY|1986|1.0|500.0|500.0|0.0
C00000794|FALLS CHURCH|VA|1985|1.0|500.0|500.0|0.0
C00000794|FLORAL PARK|NY|1986|1.0|500.0|500.0|0.0
C00000794|FORT LAUDERDALE|FL|1985|1.0|500.0|500.0|0.0
C00000794|GLEN HEAD|NY|1985|1.0|1000.0|1000.0|0.0
C00000794|GREAT NECK|NY|1985|1.0|1000.0|1000.0|0.0
C00000794|HOLLAND|PA|1986|1.0|500.0|500.0|0.0
C00000794|JACKSONVILLE|FL|1986|1.0|500.0|500.0|0.0
C00000794|KINGS POINT|NY|1985|1.0|800.0|800.0|0.0
C00000794|LAKE SUCCESS|NY|1986|3.0|1500.0|500.0|0.0
C00000794|LARCHMONT|NY|1985|1.0|500.0|500.0|0.0
C00000794|LOCKPORT|LA|1985|1.0|500.0|500.0|0.0
C00000794|LOCUST VALLEY|NY|1985|2.0|2000.0|1000.0|0.0
C00000794|LOS ANGELES|CA|1986|1.0|700.0|700.0|0.0
C00000794|LYNBROOK|NY|1986|2.0|1000.0|500.0|0.0
C00000794|MERRICK|NY|1986|1.0|500.0|500.0|0.0
C00000794|MINEOLA|NY|1986|1.0|600.0|600.0|0.0
C00000794|MOBILE|AL|1985|1.0|500.0|500.0|0.0
C00000794|N BABYLON|NY|1986|1.0|500.0|500.0|0.0
C00000794|NASHVILLE|TN|1985|1.0|500.0|500.0|0.0
C00000794|NEW HYDE PARK|NY|1985|1.0|1000.0|1000.0|0.0
C00000794|NEW HYDE PARK|NY|1986|2.0|1500.0|750.0|0.0
C00000794|NEW ROCHELLE|NY|1985|1.0|1000.0|1000.0|0.0
C00000794|NEW YORK|NY|1985|5.0|3500.0|700.0|273.8612787525831
C00000794|NEW YORK|NY|1986|2.0|1500.0|750.0|353.5533905932738
C00000794|NEW YORK CITY|NY|1985|2.0|2000.0|1000.0|0.0
C00000794|NY|NY|1986|1.0|1000.0|1000.0|0.0
